CompanyName,Industry,ESG_Environmental,ESG_Social,ESG_Governance,Year,Region,ESG_Rating
Company_801,Finance,97.1,12.7,47.3,2015,0,A
Company_801,Finance,99.8,14.2,45.2,2016,0,A
Company_801,Finance,97.2,12.9,48.2,2017,0,A
Company_801,Finance,98.4,13.9,44.7,2018,0,A
Company_801,Finance,99.6,13.9,43.3,2019,0,A
Company_801,Finance,98.9,13.6,45.5,2020,0,A
Company_801,Finance,97.6,14.0,43.8,2021,0,A
Company_801,Finance,100.0,11.3,42.7,2022,0,A
Company_801,Finance,100.0,10.4,41.6,2023,0,A
Company_801,Finance,100.0,8.3,43.6,2024,0,A
Company_801,Finance,96.2,10.5,44.8,2025,0,A
Company_802,Consumer Goods,31.9,83.9,97.5,2015,6,AA
Company_802,Consumer Goods,32.2,84.8,99.9,2016,6,AA
Company_802,Consumer Goods,33.4,84.5,99.1,2017,6,AA
Company_802,Consumer Goods,35.1,82.8,98.5,2018,6,AA
Company_802,Consumer Goods,37.5,83.8,99.1,2019,6,AA
Company_802,Consumer Goods,38.6,81.9,100.0,2020,6,AA
Company_802,Consumer Goods,40.5,78.5,100.0,2021,6,AA
Company_802,Consumer Goods,40.1,78.6,100.0,2022,6,AA
Company_802,Consumer Goods,41.0,78.0,100.0,2023,6,AA
Company_802,Consumer Goods,44.4,81.2,100.0,2024,6,AAA
Company_802,Consumer Goods,48.6,77.2,98.8,2025,6,AA
Company_803,Consumer Goods,41.1,15.7,17.6,2015,0,CCC
Company_803,Consumer Goods,43.0,18.4,15.9,2016,0,CCC
Company_803,Consumer Goods,44.4,16.7,16.4,2017,0,CCC
Company_803,Consumer Goods,46.5,15.6,19.5,2018,0,CCC
Company_803,Consumer Goods,47.2,18.7,21.0,2019,0,CCC
Company_803,Consumer Goods,47.4,19.0,19.5,2020,0,CCC
Company_803,Consumer Goods,49.1,20.0,16.6,2021,0,CCC
Company_803,Consumer Goods,50.5,19.7,17.2,2022,0,CCC
Company_803,Consumer Goods,51.2,19.9,16.5,2023,0,CCC
Company_803,Consumer Goods,51.7,18.4,10.9,2024,0,CCC
Company_803,Consumer Goods,53.9,21.9,9.5,2025,0,CCC
Company_804,Energy,34.9,70.3,97.4,2015,2,AA
Company_804,Energy,36.1,71.4,94.1,2016,2,AA
Company_804,Energy,38.8,69.8,92.3,2017,2,AA
Company_804,Energy,38.9,73.7,90.4,2018,2,AA
Company_804,Energy,39.4,75.9,90.0,2019,2,AA
Company_804,Energy,42.4,77.5,89.9,2020,2,AA
Company_804,Energy,45.1,76.7,89.1,2021,2,AA
Company_804,Energy,45.0,74.4,89.3,2022,2,AA
Company_804,Energy,45.1,77.8,91.0,2023,2,AA
Company_804,Energy,45.0,76.9,93.5,2024,2,AA
Company_804,Energy,45.7,79.0,98.1,2025,2,AA
Company_805,Healthcare,83.1,39.0,39.3,2015,4,A
Company_805,Healthcare,82.5,40.0,38.4,2016,4,A
Company_805,Healthcare,81.0,40.1,38.3,2017,4,A
Company_805,Healthcare,83.6,41.8,38.5,2018,4,A
Company_805,Healthcare,86.9,42.5,36.0,2019,4,A
Company_805,Healthcare,89.4,43.4,35.2,2020,4,A
Company_805,Healthcare,94.0,44.5,30.3,2021,4,A
Company_805,Healthcare,95.5,41.7,30.8,2022,4,A
Company_805,Healthcare,100.0,43.6,34.1,2023,4,A
Company_805,Healthcare,99.0,44.6,37.9,2024,4,AA
Company_805,Healthcare,100.0,43.7,37.8,2025,4,AA
Company_806,Finance,99.6,61.4,87.5,2015,5,AAA
Company_806,Finance,99.6,61.4,87.7,2016,5,AAA
Company_806,Finance,99.4,61.4,85.1,2017,5,AAA
Company_806,Finance,99.2,61.1,81.8,2018,5,AAA
Company_806,Finance,96.3,59.2,80.6,2019,5,AAA
Company_806,Finance,95.2,62.0,80.1,2020,5,AAA
Company_806,Finance,98.0,66.0,78.4,2021,5,AAA
Company_806,Finance,100.0,63.5,77.5,2022,5,AAA
Company_806,Finance,100.0,66.8,75.0,2023,5,AAA
Company_806,Finance,100.0,68.8,77.2,2024,5,AAA
Company_806,Finance,98.7,65.8,76.6,2025,5,AAA
Company_807,Transportation,14.8,79.3,77.4,2015,1,A
Company_807,Transportation,17.0,80.7,79.8,2016,1,A
Company_807,Transportation,16.1,81.7,80.3,2017,1,A
Company_807,Transportation,20.2,82.2,80.1,2018,1,AA
Company_807,Transportation,20.9,83.9,81.2,2019,1,AA
Company_807,Transportation,23.0,86.8,84.6,2020,1,AA
Company_807,Transportation,21.8,87.7,84.0,2021,1,AA
Company_807,Transportation,21.3,86.0,83.5,2022,1,AA
Company_807,Transportation,22.6,83.7,79.6,2023,1,AA
Company_807,Transportation,24.6,84.5,81.8,2024,1,AA
Company_807,Transportation,27.6,84.8,83.4,2025,1,AA
Company_808,Technology,77.2,54.1,55.6,2015,5,AA
Company_808,Technology,80.7,56.7,55.7,2016,5,AA
Company_808,Technology,78.8,56.5,55.5,2017,5,AA
Company_808,Technology,84.8,60.2,55.6,2018,5,AA
Company_808,Technology,85.0,63.1,58.4,2019,5,AA
Company_808,Technology,89.3,63.6,59.4,2020,5,AA
Company_808,Technology,88.4,62.4,62.3,2021,5,AA
Company_808,Technology,89.1,64.6,61.9,2022,5,AA
Company_808,Technology,89.8,64.2,65.7,2023,5,AA
Company_808,Technology,87.6,63.7,69.0,2024,5,AA
Company_808,Technology,88.7,63.9,68.3,2025,5,AA
Company_809,Utilities,45.7,56.5,30.7,2015,1,BBB
Company_809,Utilities,47.4,54.8,33.7,2016,1,BBB
Company_809,Utilities,48.7,54.0,37.8,2017,1,BBB
Company_809,Utilities,49.9,53.6,39.3,2018,1,BBB
Company_809,Utilities,51.9,53.9,38.9,2019,1,BBB
Company_809,Utilities,52.3,53.4,38.5,2020,1,BBB
Company_809,Utilities,56.2,58.1,42.8,2021,1,A
Company_809,Utilities,58.8,59.1,45.4,2022,1,A
Company_809,Utilities,60.4,60.8,44.5,2023,1,A
Company_809,Utilities,61.8,62.3,43.5,2024,1,A
Company_809,Utilities,64.0,62.8,43.2,2025,1,A
Company_810,Healthcare,54.4,6.1,31.0,2015,0,BB
Company_810,Healthcare,56.7,7.1,30.5,2016,0,BB
Company_810,Healthcare,56.0,6.6,29.4,2017,0,BB
Company_810,Healthcare,58.0,6.5,30.2,2018,0,BB
Company_810,Healthcare,58.1,3.8,28.7,2019,0,BB
Company_810,Healthcare,58.2,6.2,28.7,2020,0,BB
Company_810,Healthcare,58.7,8.5,27.5,2021,0,BB
Company_810,Healthcare,61.7,7.0,26.6,2022,0,BB
Company_810,Healthcare,64.0,8.8,28.9,2023,0,BB
Company_810,Healthcare,69.3,8.0,25.1,2024,0,BB
Company_810,Healthcare,70.2,8.3,24.0,2025,0,BB
Company_811,Finance,48.2,62.4,21.8,2015,1,BBB
Company_811,Finance,53.7,63.6,21.8,2016,1,BBB
Company_811,Finance,57.4,63.3,21.6,2017,1,BBB
Company_811,Finance,58.0,62.5,23.5,2018,1,BBB
Company_811,Finance,59.5,64.5,22.3,2019,1,BBB
Company_811,Finance,57.3,66.2,25.1,2020,1,BBB
Company_811,Finance,61.0,67.6,27.0,2021,1,A
Company_811,Finance,67.9,68.6,27.8,2022,1,A
Company_811,Finance,69.0,70.6,29.0,2023,1,A
Company_811,Finance,72.5,69.2,32.6,2024,1,A
Company_811,Finance,75.6,69.9,33.4,2025,1,A
Company_812,Manufacturing,3.9,39.9,77.6,2015,5,BBB
Company_812,Manufacturing,2.4,42.3,75.4,2016,5,BBB
Company_812,Manufacturing,3.5,40.7,69.7,2017,5,BB
Company_812,Manufacturing,3.9,40.3,71.7,2018,5,BB
Company_812,Manufacturing,4.6,39.6,74.0,2019,5,BB
Company_812,Manufacturing,6.7,40.5,73.1,2020,5,BBB
Company_812,Manufacturing,8.8,38.9,78.0,2021,5,BBB
Company_812,Manufacturing,10.8,42.2,78.9,2022,5,BBB
Company_812,Manufacturing,10.1,39.7,79.1,2023,5,BBB
Company_812,Manufacturing,15.0,35.8,80.1,2024,5,BBB
Company_812,Manufacturing,20.2,36.8,78.5,2025,5,BBB
Company_813,Finance,100.0,82.7,40.1,2015,2,AA
Company_813,Finance,99.0,82.0,38.8,2016,2,AA
Company_813,Finance,98.9,85.1,39.0,2017,2,AA
Company_813,Finance,99.7,85.2,42.5,2018,2,AAA
Company_813,Finance,100.0,84.6,45.0,2019,2,AAA
Company_813,Finance,99.2,85.6,45.1,2020,2,AAA
Company_813,Finance,100.0,83.0,45.8,2021,2,AAA
Company_813,Finance,100.0,82.8,46.5,2022,2,AAA
Company_813,Finance,100.0,86.3,49.8,2023,2,AAA
Company_813,Finance,100.0,86.3,49.1,2024,2,AAA
Company_813,Finance,97.8,87.4,51.1,2025,2,AAA
Company_814,Consumer Goods,49.5,90.2,42.8,2015,3,AA
Company_814,Consumer Goods,48.6,91.2,41.0,2016,3,AA
Company_814,Consumer Goods,49.4,92.7,43.7,2017,3,AA
Company_814,Consumer Goods,50.9,94.3,44.8,2018,3,AA
Company_814,Consumer Goods,47.6,91.9,42.5,2019,3,AA
Company_814,Consumer Goods,47.6,95.4,47.2,2020,3,AA
Company_814,Consumer Goods,47.4,94.3,47.4,2021,3,AA
Company_814,Consumer Goods,49.0,95.0,45.7,2022,3,AA
Company_814,Consumer Goods,51.1,100.0,46.7,2023,3,AA
Company_814,Consumer Goods,52.1,100.0,46.2,2024,3,AA
Company_814,Consumer Goods,55.3,100.0,47.5,2025,3,AA
Company_815,Technology,85.2,52.9,23.6,2015,5,A
Company_815,Technology,83.2,54.0,24.9,2016,5,A
Company_815,Technology,82.1,54.6,26.5,2017,5,A
Company_815,Technology,84.1,58.6,27.8,2018,5,A
Company_815,Technology,90.2,58.5,27.5,2019,5,A
Company_815,Technology,90.1,57.6,25.4,2020,5,A
Company_815,Technology,89.5,57.5,25.1,2021,5,A
Company_815,Technology,91.9,55.8,27.7,2022,5,A
Company_815,Technology,93.9,54.2,27.9,2023,5,A
Company_815,Technology,96.6,53.0,27.8,2024,5,A
Company_815,Technology,98.3,52.2,27.1,2025,5,A
Company_816,Manufacturing,43.5,20.1,15.0,2015,4,CCC
Company_816,Manufacturing,44.5,17.6,14.0,2016,4,CCC
Company_816,Manufacturing,43.9,18.2,12.3,2017,4,CCC
Company_816,Manufacturing,44.6,16.9,12.9,2018,4,CCC
Company_816,Manufacturing,46.0,16.8,12.7,2019,4,CCC
Company_816,Manufacturing,43.5,16.4,12.6,2020,4,CCC
Company_816,Manufacturing,45.3,17.9,11.5,2021,4,CCC
Company_816,Manufacturing,45.5,18.4,9.1,2022,4,CCC
Company_816,Manufacturing,46.4,17.8,9.1,2023,4,CCC
Company_816,Manufacturing,50.7,16.7,9.8,2024,4,CCC
Company_816,Manufacturing,47.8,14.9,12.7,2025,4,CCC
Company_817,Energy,16.2,91.9,50.1,2015,5,A
Company_817,Energy,18.6,89.5,50.0,2016,5,A
Company_817,Energy,19.6,92.0,48.0,2017,5,A
Company_817,Energy,19.8,92.7,45.9,2018,5,A
Company_817,Energy,21.1,96.0,42.9,2019,5,A
Company_817,Energy,22.8,96.4,40.5,2020,5,A
Company_817,Energy,23.1,97.3,42.5,2021,5,A
Company_817,Energy,25.9,100.0,44.7,2022,5,A
Company_817,Energy,26.2,100.0,45.4,2023,5,A
Company_817,Energy,26.3,100.0,41.9,2024,5,A
Company_817,Energy,22.1,100.0,43.2,2025,5,A
Company_818,Consumer Goods,49.7,64.1,20.5,2015,0,BBB
Company_818,Consumer Goods,51.7,63.0,18.7,2016,0,BBB
Company_818,Consumer Goods,51.6,62.7,19.4,2017,0,BBB
Company_818,Consumer Goods,52.6,66.7,20.8,2018,0,BBB
Company_818,Consumer Goods,53.7,67.4,17.3,2019,0,BBB
Company_818,Consumer Goods,51.5,69.8,16.0,2020,0,BBB
Company_818,Consumer Goods,53.1,71.6,19.1,2021,0,BBB
Company_818,Consumer Goods,52.5,72.5,20.8,2022,0,BBB
Company_818,Consumer Goods,54.6,75.3,20.9,2023,0,A
Company_818,Consumer Goods,58.8,74.3,21.7,2024,0,A
Company_818,Consumer Goods,61.5,75.5,23.4,2025,0,A
Company_819,Finance,80.6,35.9,70.7,2015,1,AA
Company_819,Finance,81.1,34.0,68.3,2016,1,AA
Company_819,Finance,82.1,32.1,66.0,2017,1,AA
Company_819,Finance,80.9,33.7,67.4,2018,1,AA
Company_819,Finance,83.4,35.6,67.1,2019,1,AA
Company_819,Finance,88.4,34.5,65.5,2020,1,AA
Company_819,Finance,88.0,36.3,68.1,2021,1,AA
Company_819,Finance,88.5,36.2,72.7,2022,1,AA
Company_819,Finance,85.5,37.2,74.2,2023,1,AA
Company_819,Finance,87.8,36.8,72.6,2024,1,AA
Company_819,Finance,89.0,36.7,73.9,2025,1,AA
Company_820,Energy,19.5,48.7,78.0,2015,2,BBB
Company_820,Energy,20.2,48.5,77.3,2016,2,BBB
Company_820,Energy,20.7,48.7,77.8,2017,2,BBB
Company_820,Energy,22.5,53.4,76.5,2018,2,A
Company_820,Energy,23.2,52.9,77.0,2019,2,A
Company_820,Energy,23.1,55.3,80.1,2020,2,A
Company_820,Energy,25.8,52.1,77.0,2021,2,A
Company_820,Energy,30.6,56.2,80.8,2022,2,A
Company_820,Energy,34.0,57.5,80.3,2023,2,A
Company_820,Energy,33.0,57.0,83.1,2024,2,A
Company_820,Energy,32.8,56.6,81.8,2025,2,A
Company_821,Manufacturing,40.3,11.5,27.8,2015,0,CCC
Company_821,Manufacturing,40.9,11.1,29.4,2016,0,CCC
Company_821,Manufacturing,42.5,15.0,30.2,2017,0,CCC
Company_821,Manufacturing,45.4,19.7,30.9,2018,0,BB
Company_821,Manufacturing,44.3,20.6,28.7,2019,0,BB
Company_821,Manufacturing,44.5,20.4,28.8,2020,0,BB
Company_821,Manufacturing,45.7,22.3,32.7,2021,0,BB
Company_821,Manufacturing,47.4,23.9,34.4,2022,0,BB
Company_821,Manufacturing,51.7,25.8,34.5,2023,0,BB
Company_821,Manufacturing,53.2,29.0,31.4,2024,0,BB
Company_821,Manufacturing,55.0,26.3,34.3,2025,0,BB
Company_822,Finance,50.6,75.1,32.4,2015,3,A
Company_822,Finance,51.1,76.4,33.4,2016,3,A
Company_822,Finance,51.7,76.2,36.7,2017,3,A
Company_822,Finance,54.4,74.1,39.9,2018,3,A
Company_822,Finance,53.3,72.9,43.1,2019,3,A
Company_822,Finance,53.0,75.2,41.1,2020,3,A
Company_822,Finance,52.1,75.6,43.6,2021,3,A
Company_822,Finance,49.1,78.0,45.8,2022,3,A
Company_822,Finance,51.2,80.4,42.7,2023,3,A
Company_822,Finance,53.0,78.1,44.0,2024,3,A
Company_822,Finance,53.0,77.4,48.1,2025,3,A
Company_823,Retail,54.7,78.6,66.8,2015,2,AA
Company_823,Retail,56.3,78.4,66.4,2016,2,AA
Company_823,Retail,57.5,79.1,68.5,2017,2,AA
Company_823,Retail,57.5,79.8,68.8,2018,2,AA
Company_823,Retail,57.1,79.5,70.4,2019,2,AA
Company_823,Retail,59.2,76.6,74.5,2020,2,AA
Company_823,Retail,65.0,75.9,77.6,2021,2,AA
Company_823,Retail,66.6,78.2,78.4,2022,2,AA
Company_823,Retail,68.1,80.1,73.9,2023,2,AA
Company_823,Retail,69.6,79.8,71.9,2024,2,AA
Company_823,Retail,74.7,78.2,73.7,2025,2,AAA
Company_824,Transportation,9.0,53.7,74.3,2015,6,BBB
Company_824,Transportation,12.2,53.8,75.5,2016,6,BBB
Company_824,Transportation,12.9,53.8,77.3,2017,6,BBB
Company_824,Transportation,12.7,50.9,78.6,2018,6,BBB
Company_824,Transportation,13.5,52.9,77.9,2019,6,BBB
Company_824,Transportation,14.6,53.6,80.7,2020,6,BBB
Company_824,Transportation,14.1,51.1,83.6,2021,6,BBB
Company_824,Transportation,18.9,51.3,86.3,2022,6,A
Company_824,Transportation,19.1,53.0,86.6,2023,6,A
Company_824,Transportation,21.7,50.9,87.3,2024,6,A
Company_824,Transportation,22.6,50.4,93.1,2025,6,A
Company_825,Utilities,60.0,56.4,64.2,2015,4,AA
Company_825,Utilities,62.3,57.8,63.0,2016,4,AA
Company_825,Utilities,66.0,56.0,63.2,2017,4,AA
Company_825,Utilities,66.5,55.2,61.7,2018,4,AA
Company_825,Utilities,70.4,56.2,63.7,2019,4,AA
Company_825,Utilities,68.1,60.9,63.4,2020,4,AA
Company_825,Utilities,66.6,63.2,65.1,2021,4,AA
Company_825,Utilities,69.0,67.4,67.0,2022,4,AA
Company_825,Utilities,71.6,67.5,68.3,2023,4,AA
Company_825,Utilities,75.7,68.6,68.0,2024,4,AA
Company_825,Utilities,73.9,66.6,67.3,2025,4,AA
Company_826,Transportation,29.2,73.7,75.5,2015,3,A
Company_826,Transportation,27.1,72.3,74.8,2016,3,A
Company_826,Transportation,26.9,73.9,75.2,2017,3,A
Company_826,Transportation,28.5,75.2,76.6,2018,3,AA
Company_826,Transportation,26.8,74.0,73.6,2019,3,A
Company_826,Transportation,30.8,77.0,72.7,2020,3,AA
Company_826,Transportation,31.6,77.3,75.2,2021,3,AA
Company_826,Transportation,30.6,75.2,77.7,2022,3,AA
Company_826,Transportation,33.2,78.0,80.4,2023,3,AA
Company_826,Transportation,32.7,79.5,82.6,2024,3,AA
Company_826,Transportation,36.7,79.5,79.3,2025,3,AA
Company_827,Retail,50.3,38.3,14.9,2015,3,BB
Company_827,Retail,51.7,40.2,15.0,2016,3,BB
Company_827,Retail,54.2,43.1,17.4,2017,3,BB
Company_827,Retail,52.4,42.2,16.1,2018,3,BB
Company_827,Retail,53.8,44.1,16.4,2019,3,BB
Company_827,Retail,54.8,40.5,19.3,2020,3,BB
Company_827,Retail,56.4,40.8,20.0,2021,3,BB
Company_827,Retail,59.3,41.0,21.2,2022,3,BBB
Company_827,Retail,60.7,41.4,23.0,2023,3,BBB
Company_827,Retail,62.7,44.1,23.5,2024,3,BBB
Company_827,Retail,65.9,42.6,24.3,2025,3,BBB
Company_828,Technology,91.5,75.8,84.9,2015,6,AAA
Company_828,Technology,90.7,73.9,87.2,2016,6,AAA
Company_828,Technology,91.2,77.5,86.4,2017,6,AAA
Company_828,Technology,88.2,81.0,85.7,2018,6,AAA
Company_828,Technology,86.5,82.2,84.0,2019,6,AAA
Company_828,Technology,88.2,80.9,84.3,2020,6,AAA
Company_828,Technology,92.8,78.2,88.4,2021,6,AAA
Company_828,Technology,97.3,76.4,88.3,2022,6,AAA
Company_828,Technology,97.7,78.1,86.5,2023,6,AAA
Company_828,Technology,100.0,78.2,90.7,2024,6,AAA
Company_828,Technology,99.7,79.0,92.8,2025,6,AAA
Company_829,Manufacturing,31.0,32.2,70.1,2015,6,BBB
Company_829,Manufacturing,31.6,30.7,71.2,2016,6,BBB
Company_829,Manufacturing,32.6,28.7,69.2,2017,6,BBB
Company_829,Manufacturing,34.0,25.5,67.9,2018,6,BBB
Company_829,Manufacturing,35.1,26.3,66.8,2019,6,BBB
Company_829,Manufacturing,34.0,31.8,69.7,2020,6,BBB
Company_829,Manufacturing,35.7,29.9,70.7,2021,6,BBB
Company_829,Manufacturing,34.0,33.4,70.1,2022,6,BBB
Company_829,Manufacturing,41.1,34.2,70.3,2023,6,BBB
Company_829,Manufacturing,40.8,37.1,72.8,2024,6,A
Company_829,Manufacturing,40.9,40.1,77.6,2025,6,A
Company_830,Manufacturing,56.4,57.0,51.4,2015,0,A
Company_830,Manufacturing,56.6,53.2,54.2,2016,0,A
Company_830,Manufacturing,58.0,55.2,56.3,2017,0,A
Company_830,Manufacturing,58.7,56.1,57.0,2018,0,A
Company_830,Manufacturing,57.5,56.8,59.4,2019,0,A
Company_830,Manufacturing,62.0,58.8,63.9,2020,0,AA
Company_830,Manufacturing,62.9,54.6,63.9,2021,0,AA
Company_830,Manufacturing,62.8,52.6,61.7,2022,0,A
Company_830,Manufacturing,64.3,54.5,60.2,2023,0,A
Company_830,Manufacturing,66.8,52.4,58.8,2024,0,A
Company_830,Manufacturing,65.9,56.5,59.3,2025,0,AA
Company_831,Manufacturing,81.2,95.6,44.1,2015,6,AA
Company_831,Manufacturing,83.8,98.9,44.1,2016,6,AAA
Company_831,Manufacturing,82.1,96.1,44.7,2017,6,AA
Company_831,Manufacturing,82.9,98.8,46.3,2018,6,AAA
Company_831,Manufacturing,80.6,98.6,50.4,2019,6,AAA
Company_831,Manufacturing,81.6,98.5,52.5,2020,6,AAA
Company_831,Manufacturing,83.8,100.0,51.0,2021,6,AAA
Company_831,Manufacturing,86.5,100.0,50.5,2022,6,AAA
Company_831,Manufacturing,87.7,100.0,48.8,2023,6,AAA
Company_831,Manufacturing,87.9,100.0,53.6,2024,6,AAA
Company_831,Manufacturing,86.8,100.0,52.8,2025,6,AAA
Company_832,Consumer Goods,37.3,54.2,18.8,2015,0,BB
Company_832,Consumer Goods,36.1,53.7,18.0,2016,0,BB
Company_832,Consumer Goods,38.3,53.1,18.2,2017,0,BB
Company_832,Consumer Goods,37.5,52.6,17.8,2018,0,BB
Company_832,Consumer Goods,36.6,54.4,19.0,2019,0,BB
Company_832,Consumer Goods,40.1,57.0,20.7,2020,0,BB
Company_832,Consumer Goods,43.7,56.1,20.2,2021,0,BBB
Company_832,Consumer Goods,42.8,56.3,18.8,2022,0,BB
Company_832,Consumer Goods,46.5,53.5,17.9,2023,0,BB
Company_832,Consumer Goods,47.2,55.2,19.4,2024,0,BBB
Company_832,Consumer Goods,50.1,54.8,19.5,2025,0,BBB
Company_833,Consumer Goods,37.8,56.4,74.5,2015,5,A
Company_833,Consumer Goods,39.4,57.3,73.2,2016,5,A
Company_833,Consumer Goods,42.6,56.1,72.8,2017,5,A
Company_833,Consumer Goods,44.2,56.1,71.8,2018,5,A
Company_833,Consumer Goods,45.1,54.2,69.3,2019,5,A
Company_833,Consumer Goods,48.8,55.8,70.6,2020,5,A
Company_833,Consumer Goods,53.8,54.4,70.5,2021,5,A
Company_833,Consumer Goods,53.5,55.1,72.8,2022,5,AA
Company_833,Consumer Goods,54.1,54.2,73.3,2023,5,AA
Company_833,Consumer Goods,58.4,50.7,72.9,2024,5,AA
Company_833,Consumer Goods,64.4,47.9,73.1,2025,5,AA
Company_834,Technology,93.8,58.4,84.4,2015,6,AAA
Company_834,Technology,95.2,57.7,83.6,2016,6,AAA
Company_834,Technology,100.0,58.7,84.8,2017,6,AAA
Company_834,Technology,99.0,64.2,84.0,2018,6,AAA
Company_834,Technology,97.7,65.2,81.6,2019,6,AAA
Company_834,Technology,96.7,67.9,83.6,2020,6,AAA
Company_834,Technology,100.0,69.0,85.9,2021,6,AAA
Company_834,Technology,100.0,69.6,88.1,2022,6,AAA
Company_834,Technology,100.0,73.2,91.3,2023,6,AAA
Company_834,Technology,96.6,72.0,89.5,2024,6,AAA
Company_834,Technology,100.0,69.1,94.0,2025,6,AAA
Company_835,Healthcare,50.5,27.7,3.4,2015,4,CCC
Company_835,Healthcare,48.7,30.0,1.7,2016,4,CCC
Company_835,Healthcare,50.8,34.8,1.0,2017,4,CCC
Company_835,Healthcare,51.4,37.9,2.6,2018,4,BB
Company_835,Healthcare,49.9,39.3,5.0,2019,4,BB
Company_835,Healthcare,54.1,42.0,6.7,2020,4,BB
Company_835,Healthcare,55.6,43.6,2.6,2021,4,BB
Company_835,Healthcare,54.8,43.9,2.9,2022,4,BB
Company_835,Healthcare,54.7,45.7,1.6,2023,4,BB
Company_835,Healthcare,58.0,46.4,0.8,2024,4,BB
Company_835,Healthcare,57.2,48.9,2.3,2025,4,BB
Company_836,Retail,66.5,68.0,51.9,2015,2,AA
Company_836,Retail,68.9,64.5,49.8,2016,2,AA
Company_836,Retail,68.5,65.8,53.8,2017,2,AA
Company_836,Retail,67.0,67.5,55.0,2018,2,AA
Company_836,Retail,68.2,63.5,55.3,2019,2,AA
Company_836,Retail,67.6,65.1,55.8,2020,2,AA
Company_836,Retail,69.5,66.6,54.0,2021,2,AA
Company_836,Retail,71.8,67.8,58.4,2022,2,AA
Company_836,Retail,74.0,66.3,58.7,2023,2,AA
Company_836,Retail,75.2,68.2,59.1,2024,2,AA
Company_836,Retail,75.6,67.6,60.7,2025,2,AA
Company_837,Healthcare,58.9,52.2,44.9,2015,3,A
Company_837,Healthcare,61.1,54.6,42.6,2016,3,A
Company_837,Healthcare,60.9,56.4,46.0,2017,3,A
Company_837,Healthcare,64.7,62.5,48.7,2018,3,A
Company_837,Healthcare,68.4,61.5,51.7,2019,3,AA
Company_837,Healthcare,72.2,64.1,54.5,2020,3,AA
Company_837,Healthcare,73.7,66.8,57.3,2021,3,AA
Company_837,Healthcare,76.8,66.0,57.6,2022,3,AA
Company_837,Healthcare,77.7,67.8,63.2,2023,3,AA
Company_837,Healthcare,77.4,67.8,63.3,2024,3,AA
Company_837,Healthcare,77.0,70.5,67.2,2025,3,AA
Company_838,Finance,72.1,78.3,67.4,2015,3,AA
Company_838,Finance,73.1,78.9,71.2,2016,3,AA
Company_838,Finance,74.1,82.2,69.8,2017,3,AAA
Company_838,Finance,76.1,81.2,71.6,2018,3,AAA
Company_838,Finance,76.8,80.5,71.8,2019,3,AAA
Company_838,Finance,76.4,79.9,74.8,2020,3,AAA
Company_838,Finance,79.0,79.6,72.7,2021,3,AAA
Company_838,Finance,82.5,80.6,75.6,2022,3,AAA
Company_838,Finance,84.1,84.0,76.2,2023,3,AAA
Company_838,Finance,84.5,85.7,75.3,2024,3,AAA
Company_838,Finance,81.9,83.8,77.0,2025,3,AAA
Company_839,Manufacturing,45.5,35.3,63.8,2015,6,BBB
Company_839,Manufacturing,46.9,33.1,66.5,2016,6,BBB
Company_839,Manufacturing,46.5,29.5,68.3,2017,6,BBB
Company_839,Manufacturing,47.2,29.2,68.5,2018,6,BBB
Company_839,Manufacturing,48.3,32.9,68.3,2019,6,BBB
Company_839,Manufacturing,52.0,38.5,66.1,2020,6,A
Company_839,Manufacturing,55.9,40.2,66.7,2021,6,A
Company_839,Manufacturing,55.8,40.2,66.5,2022,6,A
Company_839,Manufacturing,55.6,44.9,64.9,2023,6,A
Company_839,Manufacturing,58.2,49.4,70.6,2024,6,A
Company_839,Manufacturing,59.6,46.9,70.7,2025,6,A
Company_840,Utilities,61.1,31.4,57.7,2015,0,A
Company_840,Utilities,63.1,34.4,58.2,2016,0,A
Company_840,Utilities,64.3,32.3,59.6,2017,0,A
Company_840,Utilities,72.1,33.7,63.2,2018,0,A
Company_840,Utilities,74.6,28.9,65.8,2019,0,A
Company_840,Utilities,76.8,24.1,68.3,2020,0,A
Company_840,Utilities,76.7,22.4,72.5,2021,0,A
Company_840,Utilities,81.6,20.4,71.4,2022,0,A
Company_840,Utilities,82.4,17.8,73.5,2023,0,A
Company_840,Utilities,82.2,18.0,75.6,2024,0,A
Company_840,Utilities,84.7,19.8,74.3,2025,0,A
Company_841,Energy,24.3,31.5,12.7,2015,0,CCC
Company_841,Energy,22.2,32.8,15.4,2016,0,CCC
Company_841,Energy,22.4,35.9,14.1,2017,0,CCC
Company_841,Energy,22.1,36.8,18.1,2018,0,CCC
Company_841,Energy,24.3,40.1,15.1,2019,0,CCC
Company_841,Energy,25.5,38.6,13.6,2020,0,CCC
Company_841,Energy,27.3,39.8,11.9,2021,0,CCC
Company_841,Energy,28.5,39.7,10.8,2022,0,CCC
Company_841,Energy,31.8,39.6,9.0,2023,0,CCC
Company_841,Energy,32.9,42.8,5.7,2024,0,CCC
Company_841,Energy,31.0,46.4,6.5,2025,0,CCC
Company_842,Healthcare,42.8,81.3,50.8,2015,5,A
Company_842,Healthcare,42.9,81.6,52.3,2016,5,A
Company_842,Healthcare,45.7,79.5,55.0,2017,5,AA
Company_842,Healthcare,47.3,75.7,57.4,2018,5,AA
Company_842,Healthcare,48.0,74.1,61.4,2019,5,AA
Company_842,Healthcare,48.0,76.2,62.1,2020,5,AA
